id|timestamp|words
1016636096602570752|2018-07-10 10:51:48|Good
1016636096602570752|2018-07-10 10:51:48|news
1016636096602570752|2018-07-10 10:51:48|Michael
1016636096602570752|2018-07-10 10:51:48|D
1016636096602570752|2018-07-10 10:51:48|Higgins
1016636096602570752|2018-07-10 10:51:48|confirms
1016636096602570752|2018-07-10 10:51:48|he
1016636096602570752|2018-07-10 10:51:48|will
1016636096602570752|2018-07-10 10:51:48|seek
1016636096602570752|2018-07-10 10:51:48|second
1016636096602570752|2018-07-10 10:51:48|term
1016636096602570752|2018-07-10 10:51:48|via
1016633750644559872|2018-07-10 10:42:28|Hmm
1016633750644559872|2018-07-10 10:42:28|if
1016633750644559872|2018-07-10 10:42:28|you
1016633750644559872|2018-07-10 10:42:28|combine
1016633750644559872|2018-07-10 10:42:28|'s
1016633750644559872|2018-07-10 10:42:28|own
1016633750644559872|2018-07-10 10:42:28|metaphors
1016633750644559872|2018-07-10 10:42:28|he
1016633750644559872|2018-07-10 10:42:28|has
1016633750644559872|2018-07-10 10:42:28|had
1016633750644559872|2018-07-10 10:42:28|a
1016633750644559872|2018-07-10 10:42:28|turd
1016633750644559872|2018-07-10 10:42:28|stuck
1016633750644559872|2018-07-10 10:42:28|in
1016633750644559872|2018-07-10 10:42:28|his
1016633750644559872|2018-07-10 10:42:28|throat
1016633750644559872|2018-07-10 10:42:28|Explains
1016633750644559872|2018-07-10 10:42:28|why
1016633750644559872|2018-07-10 10:42:28|he
1016633750644559872|2018-07-10 10:42:28|talks
1016633750644559872|2018-07-10 10:42:28|so
1016633750644559872|2018-07-10 10:42:28|much
1016633750644559872|2018-07-10 10:42:28|sh
1016575870478241793|2018-07-10 06:52:29|Fintan
1016575870478241793|2018-07-10 06:52:29|O
1016575870478241793|2018-07-10 06:52:29|Toole
1016575870478241793|2018-07-10 06:52:29|The
1016575870478241793|2018-07-10 06:52:29|Brexiteers
1016575870478241793|2018-07-10 06:52:29|a
1016575870478241793|2018-07-10 06:52:29|possum
1016575870478241793|2018-07-10 06:52:29|and
1016575870478241793|2018-07-10 06:52:29|a
1016575870478241793|2018-07-10 06:52:29|jar
1016575870478241793|2018-07-10 06:52:29|of
1016575870478241793|2018-07-10 06:52:29|Nutella
1016575870478241793|2018-07-10 06:52:29|via
1016302839273021442|2018-07-09 12:47:33|David
1016302839273021442|2018-07-09 12:47:33|Davis's
1016302839273021442|2018-07-09 12:47:33|resignation
1016302839273021442|2018-07-09 12:47:33|brings
1016302839273021442|2018-07-09 12:47:33|to
1016302839273021442|2018-07-09 12:47:33|mind
1016302839273021442|2018-07-09 12:47:33|Dorothy
1016302839273021442|2018-07-09 12:47:33|Parker
1016302839273021442|2018-07-09 12:47:33|on
1016302839273021442|2018-07-09 12:47:33|being
1016302839273021442|2018-07-09 12:47:33|told
1016302839273021442|2018-07-09 12:47:33|that
1016302839273021442|2018-07-09 12:47:33|Calvin
1016302839273021442|2018-07-09 12:47:33|Coolidge
1016302839273021442|2018-07-09 12:47:33|had
1016302839273021442|2018-07-09 12:47:33|died
1016302839273021442|2018-07-09 12:47:33|How
1016302839273021442|2018-07-09 12:47:33|can
1016302839273021442|2018-07-09 12:47:33|they
1016302839273021442|2018-07-09 12:47:33|tell
1016069322370936832|2018-07-08 21:19:38|When
1016069322370936832|2018-07-08 21:19:38|you
1016069322370936832|2018-07-08 21:19:38|think
1016069322370936832|2018-07-08 21:19:38|of
1016069322370936832|2018-07-08 21:19:38|the
1016069322370936832|2018-07-08 21:19:38|human
1016069322370936832|2018-07-08 21:19:38|capacity
1016069322370936832|2018-07-08 21:19:38|for
1016069322370936832|2018-07-08 21:19:38|brilliant
1016069322370936832|2018-07-08 21:19:38|organisation
1016069322370936832|2018-07-08 21:19:38|compassion
1016069322370936832|2018-07-08 21:19:38|and
1016069322370936832|2018-07-08 21:19:38|courage
1016069322370936832|2018-07-08 21:19:38|shown
1016069322370936832|2018-07-08 21:19:38|in
1016069322370936832|2018-07-08 21:19:38|the
1016069322370936832|2018-07-08 21:19:38|rescue
1016069322370936832|2018-07-08 21:19:38|of
1016069322370936832|2018-07-08 21:19:38|these
1016069322370936832|2018-07-08 21:19:38|boys
1016069322370936832|2018-07-08 21:19:38|why
1016069322370936832|2018-07-08 21:19:38|is
1016069322370936832|2018-07-08 21:19:38|humanity
1016069322370936832|2018-07-08 21:19:38|in
1016069322370936832|2018-07-08 21:19:38|such
1016069322370936832|2018-07-08 21:19:38|a
1016069322370936832|2018-07-08 21:19:38|state
1015504953312456704|2018-07-07 07:57:02|Fintan
1015504953312456704|2018-07-07 07:57:02|O
1015504953312456704|2018-07-07 07:57:02|'Toole
1015504953312456704|2018-07-07 07:57:02|The
1015504953312456704|2018-07-07 07:57:02|spectre
1015504953312456704|2018-07-07 07:57:02|of
1015504953312456704|2018-07-07 07:57:02|the
1015504953312456704|2018-07-07 07:57:02|migrant
1015504953312456704|2018-07-07 07:57:02|is
1015504953312456704|2018-07-07 07:57:02|scaring
1015504953312456704|2018-07-07 07:57:02|democracy
1015504953312456704|2018-07-07 07:57:02|to
1015504953312456704|2018-07-07 07:57:02|death
1015504953312456704|2018-07-07 07:57:02|via
1014766233605038080|2018-07-05 07:01:38|There
1014766233605038080|2018-07-05 07:01:38|is
1014766233605038080|2018-07-05 07:01:38|some
1014766233605038080|2018-07-05 07:01:38|kind
1014766233605038080|2018-07-05 07:01:38|of
1014766233605038080|2018-07-05 07:01:38|weird
1014766233605038080|2018-07-05 07:01:38|white
1014766233605038080|2018-07-05 07:01:38|fluffy
1014766233605038080|2018-07-05 07:01:38|vapour
1014766233605038080|2018-07-05 07:01:38|in
1014766233605038080|2018-07-05 07:01:38|the
1014766233605038080|2018-07-05 07:01:38|sky
1014766233605038080|2018-07-05 07:01:38|What
1014766233605038080|2018-07-05 07:01:38|is
1014766233605038080|2018-07-05 07:01:38|it
1014766233605038080|2018-07-05 07:01:38|Should
1014766233605038080|2018-07-05 07:01:38|we
1014766233605038080|2018-07-05 07:01:38|panic
1014401826567999488|2018-07-04 06:53:36|Beneath
1014401826567999488|2018-07-04 06:53:36|the
1014401826567999488|2018-07-04 06:53:36|liberal
1014401826567999488|2018-07-04 06:53:36|veneer
1014401826567999488|2018-07-04 06:53:36|Varadkar
1014401826567999488|2018-07-04 06:53:36|says
1014401826567999488|2018-07-04 06:53:36|he
1014401826567999488|2018-07-04 06:53:36|sympathises
1014401826567999488|2018-07-04 06:53:36|with
1014401826567999488|2018-07-04 06:53:36|Trump
1014401826567999488|2018-07-04 06:53:36|on
1014401826567999488|2018-07-04 06:53:36|media
1014401826567999488|2018-07-04 06:53:36|via
1014031051587506176|2018-07-03 06:20:17|Fintan
1014031051587506176|2018-07-03 06:20:17|O
1014031051587506176|2018-07-03 06:20:17|'Toole
1014031051587506176|2018-07-03 06:20:17|The
1014031051587506176|2018-07-03 06:20:17|logic
1014031051587506176|2018-07-03 06:20:17|of
1014031051587506176|2018-07-03 06:20:17|Trump
1014031051587506176|2018-07-03 06:20:17|is
1014031051587506176|2018-07-03 06:20:17|escalating
1014031051587506176|2018-07-03 06:20:17|violence
1014031051587506176|2018-07-03 06:20:17|via
1013408729239379968|2018-07-01 13:07:23|My
1013408729239379968|2018-07-01 13:07:23|tribute
1013408729239379968|2018-07-01 13:07:23|to
1013408729239379968|2018-07-01 13:07:23|Carole
1013408729239379968|2018-07-01 13:07:23|Cadwalladr
1013408729239379968|2018-07-01 13:07:23|A
1013408729239379968|2018-07-01 13:07:23|journalist
1013408729239379968|2018-07-01 13:07:23|on
1013408729239379968|2018-07-01 13:07:23|the
1013408729239379968|2018-07-01 13:07:23|front
1013408729239379968|2018-07-01 13:07:23|line
1013408729239379968|2018-07-01 13:07:23|protecting
1013408729239379968|2018-07-01 13:07:23|an
1013408729239379968|2018-07-01 13:07:23|open
1013408729239379968|2018-07-01 13:07:23|society
1013408729239379968|2018-07-01 13:07:23|Fintan
1013408729239379968|2018-07-01 13:07:23|O
1013408729239379968|2018-07-01 13:07:23|Toole
1012986792218382336|2018-06-30 09:10:46|Seamus
1012986792218382336|2018-06-30 09:10:46|Heaney
1012986792218382336|2018-06-30 09:10:46|our
1012986792218382336|2018-06-30 09:10:46|dad
1012986792218382336|2018-06-30 09:10:46|the
1012986792218382336|2018-06-30 09:10:46|poet
1012986792218382336|2018-06-30 09:10:46|by
1012986792218382336|2018-06-30 09:10:46|Catherine
1012986792218382336|2018-06-30 09:10:46|Chris
1012986792218382336|2018-06-30 09:10:46|and
1012986792218382336|2018-06-30 09:10:46|Mick
1012986792218382336|2018-06-30 09:10:46|Heaney
1012986792218382336|2018-06-30 09:10:46|via
1012767352973352960|2018-06-29 18:38:47|US
1012767352973352960|2018-06-29 18:38:47|criticises
1012767352973352960|2018-06-29 18:38:47|Ireland
1012767352973352960|2018-06-29 18:38:47|for
1012767352973352960|2018-06-29 18:38:47|insufficient
1012767352973352960|2018-06-29 18:38:47|action
1012767352973352960|2018-06-29 18:38:47|on
1012767352973352960|2018-06-29 18:38:47|modern
1012767352973352960|2018-06-29 18:38:47|slavery
1012596982467219456|2018-06-29 07:21:48|The
1012596982467219456|2018-06-29 07:21:48|real
1012596982467219456|2018-06-29 07:21:48|star
1012596982467219456|2018-06-29 07:21:48|of
1012596982467219456|2018-06-29 07:21:48|the
1012596982467219456|2018-06-29 07:21:48|World
1012596982467219456|2018-06-29 07:21:48|Cup
1012596982467219456|2018-06-29 07:21:48|speaks
1012596982467219456|2018-06-29 07:21:48|pure
1012596982467219456|2018-06-29 07:21:48|Crumlin
1012596982467219456|2018-06-29 07:21:48|Drimnaghese
1012596982467219456|2018-06-29 07:21:48|Even
1012596982467219456|2018-06-29 07:21:48|gets
1012596982467219456|2018-06-29 07:21:48|Lourdes
1012596982467219456|2018-06-29 07:21:48|Celtic
1012596982467219456|2018-06-29 07:21:48|in
1012596982467219456|2018-06-29 07:21:48|there
1012596982467219456|2018-06-29 07:21:48|From
1012596982467219456|2018-06-29 07:21:48|banjoed
1012596982467219456|2018-06-29 07:21:48|to
1012596982467219456|2018-06-29 07:21:48|wojous
1012596982467219456|2018-06-29 07:21:48|The
1012596982467219456|2018-06-29 07:21:48|Brian
1012596982467219456|2018-06-29 07:21:48|Kerr
1012596982467219456|2018-06-29 07:21:48|World
1012596982467219456|2018-06-29 07:21:48|Cup
1012596982467219456|2018-06-29 07:21:48|phrase
1012596982467219456|2018-06-29 07:21:48|book
1012596982467219456|2018-06-29 07:21:48|via
1011666365344833542|2018-06-26 17:43:52|Very
1011666365344833542|2018-06-26 17:43:52|curious
1011666365344833542|2018-06-26 17:43:52|to
1011666365344833542|2018-06-26 17:43:52|see
1011666365344833542|2018-06-26 17:43:52|this
1011666365344833542|2018-06-26 17:43:52|tonight
1011498576466333697|2018-06-26 06:37:08|Fintan
1011498576466333697|2018-06-26 06:37:08|O
1011498576466333697|2018-06-26 06:37:08|Toole
1011498576466333697|2018-06-26 06:37:08|Trial
1011498576466333697|2018-06-26 06:37:08|runs
1011498576466333697|2018-06-26 06:37:08|for
1011498576466333697|2018-06-26 06:37:08|fascism
1011498576466333697|2018-06-26 06:37:08|are
1011498576466333697|2018-06-26 06:37:08|in
1011498576466333697|2018-06-26 06:37:08|full
1011498576466333697|2018-06-26 06:37:08|flow
1011498576466333697|2018-06-26 06:37:08|via
1011357536451252224|2018-06-25 21:16:41|This
1011357536451252224|2018-06-25 21:16:41|is
1011357536451252224|2018-06-25 21:16:41|the
1011357536451252224|2018-06-25 21:16:41|first
1011357536451252224|2018-06-25 21:16:41|I've
1011357536451252224|2018-06-25 21:16:41|heard
1011357536451252224|2018-06-25 21:16:41|of
1011357536451252224|2018-06-25 21:16:41|this
1011357536451252224|2018-06-25 21:16:41|MacGill
1011357536451252224|2018-06-25 21:16:41|Summer
1011357536451252224|2018-06-25 21:16:41|School
1011357536451252224|2018-06-25 21:16:41|Listing
1011357536451252224|2018-06-25 21:16:41|of
1011357536451252224|2018-06-25 21:16:41|just
1011357536451252224|2018-06-25 21:16:41|two
1011357536451252224|2018-06-25 21:16:41|male
1011357536451252224|2018-06-25 21:16:41|speakers
1011357536451252224|2018-06-25 21:16:41|on
1011357536451252224|2018-06-25 21:16:41|gender
1011357536451252224|2018-06-25 21:16:41|equality
1011357536451252224|2018-06-25 21:16:41|a
1011357536451252224|2018-06-25 21:16:41|technical
1011357536451252224|2018-06-25 21:16:41|issue
1011357536451252224|2018-06-25 21:16:41|via
1011321535024566272|2018-06-25 18:53:38|Looking
1011321535024566272|2018-06-25 18:53:38|forward
1011321535024566272|2018-06-25 18:53:38|to
1011321535024566272|2018-06-25 18:53:38|this
1011321535024566272|2018-06-25 18:53:38|on
1011321535024566272|2018-06-25 18:53:38|Saturday
1011319374949634048|2018-06-25 18:45:03|This
1011319374949634048|2018-06-25 18:45:03|will
1011319374949634048|2018-06-25 18:45:03|be
1011319374949634048|2018-06-25 18:45:03|well
1011319374949634048|2018-06-25 18:45:03|worth
1011319374949634048|2018-06-25 18:45:03|watching
1011318372590551041|2018-06-25 18:41:04|Utterly
1011318372590551041|2018-06-25 18:41:04|deserved
1011318372590551041|2018-06-25 18:41:04|for
1011318372590551041|2018-06-25 18:41:04|such
1011318372590551041|2018-06-25 18:41:04|courageous
1011318372590551041|2018-06-25 18:41:04|and
1011318372590551041|2018-06-25 18:41:04|crucial
1011318372590551041|2018-06-25 18:41:04|work
1011318372590551041|2018-06-25 18:41:04|Congratulations
1011318372590551041|2018-06-25 18:41:04|to
1011318372590551041|2018-06-25 18:41:04|on
1011318372590551041|2018-06-25 18:41:04|winning
1011318372590551041|2018-06-25 18:41:04|the
1011318372590551041|2018-06-25 18:41:04|OrwellPrize
1010421349104406528|2018-06-23 07:16:37|Fintan
1010421349104406528|2018-06-23 07:16:37|O
1010421349104406528|2018-06-23 07:16:37|Toole
1010421349104406528|2018-06-23 07:16:37|David
1010421349104406528|2018-06-23 07:16:37|Drumm
1010421349104406528|2018-06-23 07:16:37|is
1010421349104406528|2018-06-23 07:16:37|a
1010421349104406528|2018-06-23 07:16:37|little
1010421349104406528|2018-06-23 07:16:37|man
1010421349104406528|2018-06-23 07:16:37|a
1010421349104406528|2018-06-23 07:16:37|hyped
1010421349104406528|2018-06-23 07:16:37|up
1010421349104406528|2018-06-23 07:16:37|accountant
1010421349104406528|2018-06-23 07:16:37|without
1010421349104406528|2018-06-23 07:16:37|shame
1010421349104406528|2018-06-23 07:16:37|via
1010119633930735616|2018-06-22 11:17:42|The
1010119633930735616|2018-06-22 11:17:42|Strange
1010119633930735616|2018-06-22 11:17:42|Case
1010119633930735616|2018-06-22 11:17:42|of
1010119633930735616|2018-06-22 11:17:42|the
1010119633930735616|2018-06-22 11:17:42|Missing
1010119633930735616|2018-06-22 11:17:42|Joyce
1010119633930735616|2018-06-22 11:17:42|Scholar
1009823186878386176|2018-06-21 15:39:44|I've
1009823186878386176|2018-06-21 15:39:44|offered
1009823186878386176|2018-06-21 15:39:44|to
1009823186878386176|2018-06-21 15:39:44|stand
1009823186878386176|2018-06-21 15:39:44|aside
1009823186878386176|2018-06-21 15:39:44|from
1009823186878386176|2018-06-21 15:39:44|for
1009823186878386176|2018-06-21 15:39:44|a
1009823186878386176|2018-06-21 15:39:44|female
1009823186878386176|2018-06-21 15:39:44|speaker
1009823186878386176|2018-06-21 15:39:44|and
1009823186878386176|2018-06-21 15:39:44|will
1009823186878386176|2018-06-21 15:39:44|happily
1009823186878386176|2018-06-21 15:39:44|do
1009823186878386176|2018-06-21 15:39:44|so
1009821802623918081|2018-06-21 15:34:13|This
1009821802623918081|2018-06-21 15:34:13|is
1009821802623918081|2018-06-21 15:34:13|the
1009821802623918081|2018-06-21 15:34:13|kind
1009821802623918081|2018-06-21 15:34:13|of
1009821802623918081|2018-06-21 15:34:13|stuff
1009821802623918081|2018-06-21 15:34:13|I
1009821802623918081|2018-06-21 15:34:13|do
1009821802623918081|2018-06-21 15:34:13|in
1009821802623918081|2018-06-21 15:34:13|Princeton
1009507866988957696|2018-06-20 18:46:45|You
1009507866988957696|2018-06-20 18:46:45|certainly
1009507866988957696|2018-06-20 18:46:45|could
1009507866988957696|2018-06-20 18:46:45|and
1009507866988957696|2018-06-20 18:46:45|it
1009507866988957696|2018-06-20 18:46:45|would
1009507866988957696|2018-06-20 18:46:45|be
1009507866988957696|2018-06-20 18:46:45|better
1008954027013525505|2018-06-19 06:06:00|Fintan
1008954027013525505|2018-06-19 06:06:00|O
1008954027013525505|2018-06-19 06:06:00|Toole
1008954027013525505|2018-06-19 06:06:00|There
1008954027013525505|2018-06-19 06:06:00|should
1008954027013525505|2018-06-19 06:06:00|be
1008954027013525505|2018-06-19 06:06:00|no
1008954027013525505|2018-06-19 06:06:00|return
1008954027013525505|2018-06-19 06:06:00|to
1008954027013525505|2018-06-19 06:06:00|the
1008954027013525505|2018-06-19 06:06:00|bonus
1008954027013525505|2018-06-19 06:06:00|culture
1008954027013525505|2018-06-19 06:06:00|for
1008954027013525505|2018-06-19 06:06:00|bankers
1008954027013525505|2018-06-19 06:06:00|via
1008110004325507074|2018-06-16 22:12:09|Fintan
1008110004325507074|2018-06-16 22:12:09|O
1008110004325507074|2018-06-16 22:12:09|Toole
1008110004325507074|2018-06-16 22:12:09|Ireland
1008110004325507074|2018-06-16 22:12:09|is
1008110004325507074|2018-06-16 22:12:09|becoming
1008110004325507074|2018-06-16 22:12:09|the
1008110004325507074|2018-06-16 22:12:09|tax
1008110004325507074|2018-06-16 22:12:09|haven
1008110004325507074|2018-06-16 22:12:09|of
1008110004325507074|2018-06-16 22:12:09|choice
1008110004325507074|2018-06-16 22:12:09|for
1008110004325507074|2018-06-16 22:12:09|profit
1008110004325507074|2018-06-16 22:12:09|shifting
1008110004325507074|2018-06-16 22:12:09|multinationals
1008110004325507074|2018-06-16 22:12:09|via
1007651673098072064|2018-06-15 15:50:54|Judge
1007651673098072064|2018-06-15 15:50:54|Orders
1007651673098072064|2018-06-15 15:50:54|Manafort
1007651673098072064|2018-06-15 15:50:54|Jailed
1007651673098072064|2018-06-15 15:50:54|Before
1007651673098072064|2018-06-15 15:50:54|Trial
1007651673098072064|2018-06-15 15:50:54|Citing
1007651673098072064|2018-06-15 15:50:54|New
1007651673098072064|2018-06-15 15:50:54|Obstruction
1007651673098072064|2018-06-15 15:50:54|Charges
